Data: 21/05/2026
Posizione,Progetto,Classe,Versione,Numero Smell,Tempo di Refactoring
2277,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/OktaAuthModuleConf.java,5.0.0,0,0
2278,SYNCOPE,wa/starter/src/main/java/org/apache/syncope/wa/starter/mapping/OpenFGAAccessMapper.java,5.0.0,0,0
2279,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/policy/OpenFGAAccessPolicyConf.java,5.0.0,0,0
2280,SYNCOPE,ext/openfga/client-openfga/src/main/java/org/apache/syncope/ext/openfga/client/OpenFGAClient.java,5.0.0,0,0
2281,SYNCOPE,ext/openfga/client-openfga/src/main/java/org/apache/syncope/ext/openfga/client/OpenFGAClientContext.java,5.0.0,0,0
2282,SYNCOPE,ext/openfga/client-openfga/src/main/java/org/apache/syncope/ext/openfga/client/OpenFGAProperties.java,5.0.0,0,0
2283,SYNCOPE,ext/opensearch/client-opensearch/src/main/java/org/apache/syncope/ext/opensearch/client/OpenSearchClientContext.java,5.0.0,0,0
2284,SYNCOPE,ext/opensearch/client-opensearch/src/main/java/org/apache/syncope/ext/opensearch/client/OpenSearchIndexLoader.java,5.0.0,0,0
2285,SYNCOPE,ext/opensearch/persistence/src/main/java/org/apache/syncope/core/persistence/opensearch/OpenSearchPersistenceContext.java,5.0.0,0,0
2286,SYNCOPE,ext/opensearch/client-opensearch/src/main/java/org/apache/syncope/ext/opensearch/client/OpenSearchProperties.java,5.0.0,0,0
2287,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/OpEvent.java,5.0.0,0,0
2288,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/OracleEntityFactory.java,5.0.0,0,0
2289,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/OraclePersistenceContext.java,5.0.0,0,0
2290,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/OraclePlainSchemaRepoExtImpl.java,5.0.0,0,0
2291,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/OrderBySupport.java,5.0.0,0,0
2292,SYNCOPE,common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/OrgUnit.java,5.0.0,0,0
2293,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/converters/OrgUnitConverter.java,5.0.0,0,0
2294,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/auth/Pac4jAuthModuleConf.java,5.0.0,0,0
2295,SYNCOPE,fit/core-reference/src/main/java/org/apache/syncope/fit/core/reference/package-info.java,5.0.0,0,0
2296,SYNCOPE,core/workflow-api/src/main/java/org/apache/syncope/core/workflow/api/package-info.java,5.0.0,0,0
2297,SYNCOPE,common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/PagedConnObjectResult.java,5.0.0,0,0
2298,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PagedResult.java,5.0.0,0,0
2299,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/clientapps/PairwiseOidcUsernameAttributeProviderConf.java,5.0.0,0,0
2300,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/attrvalue/ParsingValidationException.java,5.0.0,0,0
2301,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/support/PasswordFormType.java,5.0.0,0,0
2302,SYNCOPE,core/spring/src/main/java/org/apache/syncope/core/spring/security/PasswordGenerator.java,5.0.0,0,0
2303,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/am/PasswordManagement.java,5.0.0,0,0
2304,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/PasswordManagementCheck.java,5.0.0,0,0
2305,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/password/PasswordManagementConf.java,5.0.0,0,0
2306,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/converters/PasswordManagementConfConverter.java,5.0.0,0,0
2307,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/PasswordManagementDAO.java,5.0.0,0,0
2308,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/PasswordManagementDataBinder.java,5.0.0,0,0
2309,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/PasswordManagementDataBinderImpl.java,5.0.0,0,0
2310,SYNCOPE,wa/bootstrap/src/main/java/org/apache/syncope/wa/bootstrap/mapping/PasswordManagementPropertySourceMapper.java,5.0.0,0,0
2311,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/PasswordManagementRepo.java,5.0.0,0,0
2312,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/PasswordManagementRepo.java,5.0.0,0,0
2313,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/PasswordManagementRepoExt.java,5.0.0,0,0
2314,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/PasswordManagementRepoExt.java,5.0.0,0,0
2315,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/PasswordManagementRepoExtImpl.java,5.0.0,0,0
2316,SYNCOPE,client/am/console/src/main/java/org/apache/syncope/client/console/rest/PasswordManagementRestClient.java,5.0.0,0,0
2317,SYNCOPE,core/am/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/PasswordManagementServiceImpl.java,5.0.0,0,0
2318,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/to/PasswordManagementTO.java,5.0.0,0,0
2319,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/PasswordManagementValidator.java,5.0.0,0,0
2320,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/PasswordPolicy.java,5.0.0,0,0
2321,SYNCOPE,core/spring/src/main/java/org/apache/syncope/core/spring/policy/PasswordPolicyException.java,5.0.0,0,0
2322,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/PasswordPolicyTO.java,5.0.0,0,0
2323,SYNCOPE,ext/flowable/flowable-bpmn/src/main/java/org/apache/syncope/core/flowable/task/PasswordReset.java,5.0.0,0,0
2324,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/rules/PasswordRule.java,5.0.0,0,0
2325,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/PasswordRuleConf.java,5.0.0,0,0
2326,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/rules/PasswordRuleConfClass.java,5.0.0,0,0
2327,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/PatchOperation.java,5.0.0,0,0
2328,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/PersistenceInfoDAO.java,5.0.0,0,0
2329,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/PersistenceProperties.java,5.0.0,0,0
2330,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/PersistenceProperties.java,5.0.0,0,0
2331,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/types/PersistentIdGenerator.java,5.0.0,0,0
2332,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/PGEntityFactory.java,5.0.0,0,0
2333,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/PGPersistenceContext.java,5.0.0,0,0
2334,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/PGPlainSchemaRepoExtImpl.java,5.0.0,0,0
2335,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/Pie.java,5.0.0,0,0
2336,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/chartjs/PieChartOptions.java,5.0.0,0,0
2337,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/PlainAttrGetter.java,5.0.0,0,0
2338,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/attrvalue/PlainAttrValidationManager.java,5.0.0,0,0
2339,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/attrvalue/PlainAttrValueValidator.java,5.0.0,0,0
2340,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/PlainSchema.java,5.0.0,0,0
2341,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/PlainSchemaCheck.java,5.0.0,0,0
2342,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/PlainSchemaDAO.java,5.0.0,0,0
2343,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/repo/PlainSchemaRepo.java,5.0.0,0,0
2344,SYNCOPE,core/persistence-neo4j/src/main/java/org/apache/syncope/core/persistence/neo4j/dao/repo/PlainSchemaRepo.java,5.0.0,0,0
2345,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PlainSchemaTO.java,5.0.0,0,0
2346,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/info/PlatformInfo.java,5.0.0,0,0
2347,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/POJOHelper.java,5.0.0,0,0
2348,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/Policy.java,5.0.0,0,0
2349,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/PolicyCheck.java,5.0.0,0,0
2350,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/PolicyDataBinder.java,5.0.0,0,0
2351,SYNCOPE,core/spring/src/main/java/org/apache/syncope/core/spring/policy/PolicyException.java,5.0.0,0,0
2352,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/PolicyRenderer.java,5.0.0,0,0
2353,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/policies/PolicyRuleWrapper.java,5.0.0,0,0
2354,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/PolicyServiceImpl.java,5.0.0,0,0
2355,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/PolicyTabProvider.java,5.0.0,0,0
2356,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/PolicyTO.java,5.0.0,0,0
2357,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/PolicyType.java,5.0.0,0,0
2358,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/PolicyUtils.java,5.0.0,0,0
2359,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/PolicyUtilsFactory.java,5.0.0,0,0
2360,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/PolicyValidator.java,5.0.0,0,0
2361,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/Preference.java,5.0.0,0,0
2362,SYNCOPE,common/am/lib/src/main/java/org/apache/syncope/common/lib/clientapps/PrincipalAttributeUsernameAttributeProviderConf.java,5.0.0,0,0
2363,SYNCOPE,fit/core-reference/src/main/java-all/org/apache/syncope/fit/core/reference/flowable/PrintersValueProvider.java,5.0.0,0,0
2364,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/widgets/ProgressBean.java,5.0.0,0,0
2365,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/widgets/ProgressPanel.java,5.0.0,0,0
2366,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/propagation/PropagationActions.java,5.0.0,0,0
2367,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/propagation/PropagationException.java,5.0.0,0,0
2368,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/propagation/PropagationManager.java,5.0.0,0,0
2369,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/PropagationPolicy.java,5.0.0,0,0
2370,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/propagation/PropagationReporter.java,5.0.0,0,0
2371,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PropagationStatus.java,5.0.0,0,0
2372,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/PropagationTask.java,5.0.0,0,0
2373,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/PropagationTaskCheck.java,5.0.0,0,0
2374,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/propagation/PropagationTaskExecutor.java,5.0.0,0,0
2375,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/serialization/PropagationTaskInfoSerializer.java,5.0.0,0,0
2376,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PropagationTaskTO.java,5.0.0,0,0
2377,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/PropagationTaskValidator.java,5.0.0,0,0
2378,SYNCOPE,wa/bootstrap/src/main/java/org/apache/syncope/wa/bootstrap/mapping/PropertySourceMapper.java,5.0.0,0,0
2379,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/ProvidedKeyEntity.java,5.0.0,0,0
2380,SYNCOPE,common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/Provision.java,5.0.0,0,0
2381,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/ProvisionAction.java,5.0.0,0,0
2382,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/ProvisioningActions.java,5.0.0,0,0
2383,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/ProvisioningContext.java,5.0.0,0,0
2384,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/ProvisioningManager.java,5.0.0,0,0
2385,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/ProvisioningPolicy.java,5.0.0,0,0
2386,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/ProvisioningProfile.java,5.0.0,0,0
2387,SYNCOPE,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/ProvisioningProperties.java,5.0.0,0,0
2388,SYNCOPE,common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ProvisioningReport.java,5.0.0,0,0
2389,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/ProvisioningResult.java,5.0.0,0,0
2390,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/ProvisioningTaskCheck.java,5.0.0,0,0
2391,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/ProvisioningTaskTO.java,5.0.0,0,0
2392,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/ProvisioningTaskValidator.java,5.0.0,0,0
2393,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/ProvisionSorter.java,5.0.0,0,0
2394,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/security/PublicRouteMatcher.java,5.0.0,0,0
2395,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/types/PullMode.java,5.0.0,0,0
2396,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/PullTask.java,5.0.0,0,0
2397,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/PushActions.java,5.0.0,0,0
2398,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/rules/PushCorrelationRule.java,5.0.0,0,0
2399,SYNCOPE,common/idm/lib/src/main/java/org/apache/syncope/common/lib/policy/PushCorrelationRuleConf.java,5.0.0,0,0
2400,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/rules/PushCorrelationRuleConfClass.java,5.0.0,0,0
2401,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/PushCorrelationRuleEntity.java,5.0.0,0,0
2402,SYNCOPE,common/idm/lib/src/main/java/org/apache/syncope/common/lib/policy/PushPolicyTO.java,5.0.0,0,0
2403,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/PushTask.java,5.0.0,0,0
2404,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PushTaskTO.java,5.0.0,0,0
2405,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/PushTaskWrapper.java,5.0.0,0,0
2406,SYNCOPE,sra/src/main/java/org/apache/syncope/sra/filters/QueryParamToRequestHeaderFilterFactory.java,5.0.0,0,0
2407,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/RealmCheck.java,5.0.0,0,0
2408,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/RealmChecker.java,5.0.0,0,0
2409,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/RealmCompleteCondition.java,5.0.0,0,0
2410,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/data/RealmDataBinder.java,5.0.0,0,0
2411,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/RealmFiqlSearchConditionBuilder.java,5.0.0,0,0
2412,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/RealmMember.java,5.0.0,0,0
2413,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/RealmPartialCondition.java,5.0.0,0,0
2414,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/RealmPolicyProvider.java,5.0.0,0,0
2415,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/search/RealmProperty.java,5.0.0,0,0
2416,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/RealmPullResultHandler.java,5.0.0,0,0
2417,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/RealmPushResultHandler.java,5.0.0,0,0
2418,SYNCOPE,common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/RealmQuery.java,5.0.0,0,0
2419,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/RealmRestClient.java,5.0.0,0,0
2420,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/search/RealmSearchCondVisitor.java,5.0.0,0,0
2421,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/RealmSearchDAO.java,5.0.0,0,0
2422,SYNCOPE,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/RealmSearchNode.java,5.0.0,0,0
2423,SYNCOPE,core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/RealmServiceImpl.java,5.0.0,0,0
2424,SYNCOPE,client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/RealmsUtils.java,5.0.0,0,0
2425,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java,5.0.0,0,0
2426,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/utils/RealmUtils.java,5.0.0,0,0
2427,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/RealmValidator.java,5.0.0,0,0
2428,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/notification/RecipientsProvider.java,5.0.0,0,0
2429,SYNCOPE,core/idm/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/ReconciliationServiceImpl.java,5.0.0,0,0
2430,SYNCOPE,core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/pushpull/ReconFilterBuilder.java,5.0.0,0,0
2431,SYNCOPE,common/idm/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/ReconQuery.java,5.0.0,0,0
2432,SYNCOPE,common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ReconStatus.java,5.0.0,0,0
2433,SYNCOPE,ext/scimv2/scim-rest-api/src/main/java/org/apache/syncope/ext/scimv2/api/data/Reference.java,5.0.0,0,0
2434,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RelatableTO.java,5.0.0,0,0
2435,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/Relationship.java,5.0.0,0,0
2436,SYNCOPE,core/persistence-common/src/main/java/org/apache/syncope/core/persistence/common/validation/RelationshipCheck.java,5.0.0,0,0
2437,SYNCOPE,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/search/RelationshipCond.java,5.0.0,0,0
2438,SYNCOPE,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RelationshipTO.java,5.0.0,0,0
